trialNum,bgColor,capacity,capWording,response,responseNum,hoverTime,rt,character,charWording,subid,sessionDuration,testingSite,experimenter,trialComments,sessionComments,run,age,gender,bilingual,languages,ethnicity
37,#bfd6fa,communicating,communicate with somebody else,kinda,0.5,0,1223,beetle,a beetle,A04,6.25,NA,NA,"Conflict with data sheet; answer circled is ""no""",,run_01,9.702777778,m,no,enligsh,other: east asian american
38,#84eced,beliefs,have beliefs -- like when you think something is true,no,0,44869,18002,beetle,a beetle,A04,6.25,NA,NA,"Conflict with data sheet; answer circled is ""yes""",,run_01,9.702777778,m,no,enligsh,other: east asian american
39,#97eca5,safe,feel safe,yes,1,2,17352,beetle,a beetle,A04,6.25,NA,NA,"Conflict with data sheet; answer circled is ""no""",,run_01,9.702777778,m,no,enligsh,other: east asian american
40,#5ef2da,morality,know what's nice and what's mean,skip,NA,0,973,beetle,a beetle,A04,6.250016667,NA,NA,Question not answered; skipped accidentally,,run_01,9.702777778,m,no,enligsh,other: east asian american
1,#97eca5,embarrassed,feel embarrassed,kinda,0.5,0,17193,beetle,a beetle,A05,6.595016667,NA,NA,NA,"No video consent; sister in room also looked at screen and sometimes answered questions, unclear whether it affected subject's answers",run_01,8.555555556,m,yes,english,hispanic or latino/a
2,#9be4c0,free_will,decide what to do,yes,1,0,9162,beetle,a beetle,A05,6.595033333,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
3,#b4dbe7,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,kinda,0.5,943,11647,beetle,a beetle,A05,6.595033333,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
4,#fddbd0,pleasure,feel pleasure -- like when something feels really good,yes,1,0,13358,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
5,#e3dbc8,joy,feel joy,yes,1,0,10384,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
6,#f2cdb9,personality,have a personality -- like when someone is shy and somebody else is silly,kinda,0.5,0,11714,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
7,#fde096,angry,get angry,yes,1,0,8616,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
8,#a9e7e4,reasoning,figure out how to do things,yes,1,0,9600,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
9,#e3d3af,beliefs,have beliefs -- like when you think something is true,yes,1,0,9580,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
10,#c2e9f5,seeing,see things,no,0,0,10764,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
11,#f3d0d9,happy,feel happy,kinda,0.5,0,8653,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
12,#ead1ec,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,1103,14472,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
13,#c3e5b5,guilt,feel guilty,yes,1,0,6727,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
14,#a7dcf9,desires,have desires -- like when you really want something,yes,1,0,10618,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
15,#bfd6fa,computations,do math,yes,1,0,9163,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
16,#e3df8e,thoughts,have thoughts,kinda,0.5,0,6557,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
17,#aceab4,depressed,feel sad,yes,1,0,7423,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
18,#f0d9a2,sounds,hear sounds,yes,1,0,8022,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
19,#8cf2c3,recognizing,recognize somebody else,kinda,0.5,0,7638,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
20,#d2dcee,safe,feel safe,yes,1,0,8764,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
21,#d1e48e,nauseated,feel sick -- like when you feel like you might throw up,no,0,564,14511,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
22,#bae6c8,odors,smell things,kinda,0.5,832,8208,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
23,#3eeaef,disrespected,get hurt feelings,yes,1,0,6647,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
24,#f2e1bc,hungry,get hungry,yes,1,282,8306,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
25,#f0d27e,fear,feel scared,yes,1,0,5978,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
26,#94ebda,communicating,communicate with somebody else,yes,1,0,8019,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
27,#b5eaa1,pain,feel pain,yes,1,0,7793,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
28,#64f8f4,self_aware,be aware of itself,yes,1,0,9430,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
29,#dee7bc,emo_recog,understand how somebody else is feeling,kinda,0.5,0,8309,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
30,#bce98d,depth,sense whether something is close by or far away,yes,1,0,8240,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
31,#cae5a1,choices,make choices,yes,1,0,7032,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
32,#d0e0c8,calm,feel calm,yes,1,0,7292,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
33,#d0d9ae,intentions,make plans,kinda,0.5,0,6945,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
34,#d5d0fa,remembering,remember things,yes,1,0,6205,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
35,#5ef2da,tired,feel tired,yes,1,0,5125,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
36,#84eced,love,feel love,yes,1,0,5357,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
37,#a9f2ce,morality,know what's nice and what's mean,kinda,0.5,0,7211,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
38,#dedfa2,conscious,be aware of things,yes,1,0,8984,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
39,#f3c5fa,temperature,sense temperatures,yes,1,0,6185,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
40,#fdcc93,pride,feel proud,yes,1,0,6550,beetle,a beetle,A05,6.59505,NA,NA,NA,,run_01,8.555555556,m,yes,english,hispanic or latino/a
1,#fdcc93,seeing,see things,kinda,0.5,0,8302,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
2,#f3d0d9,calm,feel calm,no,0,0,6232,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
3,#b5eaa1,remembering,remember things,no,0,0,6056,robot,a robot,AY01,4.9617,jmz,ay,laughed,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
4,#b4dbe7,pride,feel proud,yes,1,0,5148,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
5,#cde8e2,pleasure,feel pleasure -- like when something feels really good,yes,1,0,13630,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
6,#fddbd0,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,no,0,0,9543,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
7,#c3e5b5,temperature,sense temperatures,no,0,0,5994,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
8,#bce98d,hungry,get hungry,kinda,0.5,0,4863,robot,a robot,AY01,4.9617,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
9,#fde096,computations,do math,no,0,0,4890,robot,a robot,AY01,4.961716667,jmz,ay,laughed,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
10,#d5d0fa,pain,feel pain,kinda,0.5,0,4349,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
11,#e3d3af,guilt,feel guilty,yes,1,0,5965,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
12,#aceab4,choices,make choices,kinda,0.5,0,5592,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
13,#dedfa2,safe,feel safe,yes,1,0,5534,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
14,#a7dcf9,conscious,be aware of things,no,0,0,7388,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
15,#9be4c0,sounds,hear sounds,kinda,0.5,0,4610,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
16,#dee7bc,free_will,decide what to do,yes,1,0,8392,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
17,#f3c5fa,personality,have a personality -- like when someone is shy and somebody else is silly,no,0,0,10854,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
18,#e3dbc8,thoughts,have thoughts,kinda,0.5,0,8292,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
19,#8cf2c3,tired,feel tired,no,0,0,5993,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
20,#f0d27e,self_aware,be aware of itself,no,0,0,5009,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
21,#d1e48e,communicating,communicate with somebody else,yes,1,0,6921,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
22,#94ebda,depth,sense whether something is close by or far away,yes,1,0,7092,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
23,#5ef2da,love,feel love,no,0,0,5187,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
24,#84eced,embarrassed,feel embarrassed,kinda,0.5,0,6811,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
25,#3eeaef,joy,feel joy,yes,1,0,8881,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
26,#f2cdb9,odors,smell things,kinda,0.5,0,6082,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
27,#a9f2ce,recognizing,recognize somebody else,no,0,0,6155,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
28,#a9e7e4,morality,know what's nice and what's mean,kinda,0.5,0,7190,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
29,#d2dcee,beliefs,have beliefs -- like when you think something is true,yes,1,0,8882,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
30,#e3df8e,depressed,feel sad,no,0,0,4584,robot,a robot,AY01,4.961716667,jmz,ay,laughed,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
31,#c2e9f5,nauseated,feel sick -- like when you feel like you might throw up,kinda,0.5,0,5528,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
32,#97eca5,fear,feel scared,no,0,0,8415,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
33,#f2e1bc,emo_recog,understand how somebody else is feeling,no,0,0,8302,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
34,#bfd6fa,desires,have desires -- like when you really want something,yes,1,0,6484,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
35,#d0d9ae,disrespected,get hurt feelings,kinda,0.5,0,4448,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
36,#bae6c8,reasoning,figure out how to do things,no,0,0,8264,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
37,#ead1ec,happy,feel happy,kinda,0.5,0,3772,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
38,#79e3f9,intentions,make plans,no,0,0,7506,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
39,#d0e0c8,angry,get angry,kinda,0.5,0,3998,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
40,#64f8f4,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,0,9565,robot,a robot,AY01,4.961716667,jmz,ay,,NA,run_01,7.025,f,yes,english,south or southeast asian; other: asian
1,#bae6c8,love,feel love,yes,1,0,5561,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
2,#d5d0fa,desires,have desires -- like when you really want something,kinda,0.5,0,9178,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
3,#cde8e2,embarrassed,feel embarrassed,yes,1,0,5474,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
4,#a9f2ce,joy,feel joy,yes,1,0,5471,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
5,#bce98d,safe,feel safe,yes,1,0,4790,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
6,#b5eaa1,sounds,hear sounds,no,0,0,8193,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
7,#fddbd0,communicating,communicate with somebody else,yes,1,0,7063,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
8,#c2e9f5,temperature,sense temperatures,yes,1,0,4988,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
9,#94ebda,intentions,make plans,kinda,0.5,0,5447,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
10,#f2cdb9,nauseated,feel sick -- like when you feel like you might throw up,kinda,0.5,0,7940,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
11,#dee7bc,happy,feel happy,yes,1,0,4315,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
12,#a7dcf9,emo_recog,understand how somebody else is feeling,kinda,0.5,0,11112,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
13,#8cf2c3,depressed,feel sad,kinda,0.5,0,14034,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
14,#f3d0d9,self_aware,be aware of itself,yes,1,0,5243,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
15,#d0d9ae,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,0,8792,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
16,#79e3f9,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,yes,1,0,6728,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
17,#a9e7e4,conscious,be aware of things,yes,1,0,5328,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
18,#97eca5,seeing,see things,yes,1,0,5972,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
19,#aceab4,fear,feel scared,yes,1,0,3697,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
20,#fde096,pride,feel proud,yes,1,0,6373,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
21,#d0e0c8,morality,know what's nice and what's mean,yes,1,0,8457,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
22,#e3d3af,remembering,remember things,yes,1,0,6549,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
23,#3eeaef,odors,smell things,yes,1,0,5777,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
24,#f0d27e,calm,feel calm,yes,1,0,5623,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
25,#f2e1bc,hungry,get hungry,yes,1,0,6961,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
26,#d2dcee,tired,feel tired,yes,1,0,5656,beetle,a beetle,AY02,5.031333333,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
27,#64f8f4,recognizing,recognize somebody else,yes,1,0,9102,beetle,a beetle,AY02,5.03135,jmz,ay,Recognize like a person?,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
28,#fdcc93,pleasure,feel pleasure -- like when something feels really good,kinda,0.5,0,9325,beetle,a beetle,AY02,5.03135,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
29,#f0d9a2,angry,get angry,yes,1,0,6827,beetle,a beetle,AY02,5.03135,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
30,#e3df8e,computations,do math,no,0,0,4858,beetle,a beetle,AY02,5.03135,jmz,ay,,NA,run_01,8.194444444,f,no,english,"south or southeast asian; white, caucasian, or european american"
